,GB,TRO,Trefor,Trefor,,RL,1-------,0901,,5300N 00424W,
,GB,TFS,Treforest,Treforest,RCT,RL,-23-----,0701,,5135N 00319W,
,GB,TEI,Trefriw,Trefriw,CWY,RQ,--3-----,0907,,5309N 00350W,
,GB,TRG,Tregaron,Tregaron,CGN,RL,--3-----,0601,,5213N 00356W,
,GB,TER,Treharris,Treharris,MTY,RQ,--3-----,0907,,5140N 00318W,
,GB,TRH,Treherbert,Treherbert,RCT,AF,--3-----,1401,,5140N 00331W,
,GB,TRW,Trelawnyd,Trelawnyd,FLN,RL,--3-----,1401,,5318N 00321W,
,GB,TTM,Trentham,Trentham,STE,RL,--3-----,0901,,5257N 00211W,
,GB,TRY,Treorchy,Treorchy,RCT,AF,--3-----,1401,,5139N 00330W,
,GB,TSO,Tresco,Tresco,CON,AF,1-------,1401,,4957N 00620W,
,GB,TRC,Trescott,Trescott,STS,RQ,--3-----,1001,,5234N 00214W,
,GB,TVS,Trevellas,Trevellas,CON,RQ,--3-----,0907,,5019N 00510W,
,GB,TRZ,Treviscoe,Treviscoe,CON,RL,--3-----,1407,,5021N 00453W,
,GB,TLC,Trillick,Trillick,,RL,--3-----,1201,,5427N 00730W,
,GB,TGR,Trimdon Grange,Trimdon Grange,DUR,RQ,--3-----,0907,,5443N 00125W,
,GB,TLY,Trimley Heath,Trimley Heath,SFK,AF,--3-----,9804,,,
,GB,TMT,Trimley St. Martin,Trimley St. Martin,SFK,RL,--3-----,1407,,5159N 00119E,
,GB,TRI,Tring,Tring,HRT,AF,--3-----,9511,,,
,GB,TOI,Triton,Triton,,RQ,------7-,0907,,5711N 00050E,
,GB,TRN,Troon,Troon,SAY,AA,123-----,0701,,5533N 00439W,
,GB,TFF,Trottiscliffe,Trottiscliffe,KEN,AF,--3-----,9704,,,
,GB,TBG,Trowbridge,Trowbridge,WIL,AF,--3-----,9511,,,
,GB,TRU,Truro,Truro,CON,AF,1-------,9511,,,
,GB,TDI,Tudweiliog,Tudweiliog,,RL,1-------,0901,,5254N 00436W,
,GB,TUO,Tufton,Tufton,PEM,RQ,--3-----,0907,,5155N 00451W,
,GB,TLB,Tullibody,Tullibody,CLK,AF,--3-----,0507,,5608N 00349W,
,GB,TUL,Tulliemet,Tulliemet,PKN,RQ,--3-----,0907,,5639N 00337W,
,GB,TUB,Tunbridge Well,Tunbridge Well,KEN,RL,--3-----,1301,,5107N 00015E,
,GB,TUW,Tunbridge Wells,Tunbridge Wells,KEN,AF,--3-----,9511,,,
,GB,TNL,Tunstall,Tunstall,STS,AF,--3-----,9811,,,
,GB,TSE,Tunstead,Tunstead,NFK,AQ,-23--6--,0601,,5244N 00125E,
,GB,JTM,Tupholme,Tupholme,LIN,RL,--3-----,1301,,5312N 00017W,
,GB,TPT,Tupton,Tupton,DBY,RL,--3-----,0407,,5311N 00124W,
,GB,TBU,Turnberry,Turnberry,SAY,RL,--3-----,1407,,5520N 00451W,
,GB,TFX,Turnford,Turnford,HRT,RL,-----6--,1107,,,
,GB,TRF,Turriff,Turriff,ABD,RL,--3-----,0701,,5732N 00227W,
,GB,TUV,Turvey,Turvey,MIK,RL,--3-----,1207,,5210N 00038W,
,GB,TUT,Tutbury,Tutbury,STS,AF,-23-----,9704,,,
,GB,TSI,Tutshill,Tutshill,GLS,RL,--3-----,0701,,5139N 00240W,
,GB,TUX,Tuxford,Tuxford,NTT,AF,--3-----,9511,,,
,GB,TWC,Twickenham,Twickenham,RIC,AF,--3-----,1401,,5126N 00019W,
,GB,TWF,Twyford,Twyford,WOK,AF,-23-----,0507,,5129N 00052W,
,GB,TWY,Twyford,Twyford,BKM,RQ,--3-----,0401,,5156N 00102W,
,GB,TYF,Twyford,Twyford,HAM,RL,--3-----,0701,,5101N 00119W,
,GB,TYC,Tycroes,Tycroes,CMN,RQ,--3-----,0907,,5146N 00401W,
,GB,TYD,Tyddewi (St David's),Tyddewi (St David's),PEM,AA,1-3-----,0701,,5153N 00515W,
,GB,TYL,Tyldesley,Tyldesley,WGN,AF,--3-----,1401,,5331N 00228W,
,GB,TLG,Tylers Green,Tylers Green,BKM,AF,--3-----,9704,,,
,GB,TYN,Tyne,Tyne,NET,RQ,1-------,0901,,5500N 00126W,
,GB,TYM,Tynemouth,Tynemouth,NTY,AF,1-------,1401,,5501N 00126W,
,GB,TYY,Tyseley,Tyseley,BIR,RL,-23-----,0501,,5227N 00149W,
,GB,TYT,Tytherington,Tytherington,GLS,RL,--3-----,1801,,5135N 00228W,
,GB,UCK,Uckfield,Uckfield,ESX,AF,--3-----,9511,,,
,GB,UDD,Uddingston,Uddingston,SLK,AF,--3-----,1401,,5548N 00404W,
,GB,UFC,Uffculme,Uffculme,DEV,RL,--3-----,0701,,5054N 00320W,
,GB,UFG,Uffington,Uffington,OXF,AF,--3-----,9704,,,
,GB,UIG,Uig,Uig,HLD,AF,1-3-----,9711,,,
,GB,ULY,Ulceby,Ulceby,NLN,RL,--3-----,0901,,5337N 00019W,
,GB,ULL,Ullapool,Ullapool,HLD,AF,1-------,9511,,,
,GB,ULF,Ulva Ferry,Ulva Ferry,AGB,RL,1-------,0901,,5629N 00608W,
,GB,ULV,Ulverston,Ulverston,CMA,AF,--3-----,9511,,,
,GB,UMB,Umberleigh,Umberleigh,DEV,RQ,--3-----,0907,,5100N 00359W,
,GB,UNT,Unst,Unst,ZET,AI,---4----,0212,,6045N 00053W,
,GB,UPV,Upavon,Upavon,WIL,AI,---4----,0212,,5117N 00149W,
,GB,UHA,Uphall,Uphall,WLN,RL,--3-----,1501,,5555N 00330W,
,GB,UP3,Upham,Upham,HAM,RL,--3-----,1501,,5058N 00114W,
,GB,UPH,Upholland,Upholland,LAN,RL,1----6--,0901,,5332N 00243W,
,GB,UPM,Upminster,Upminster,HAV,AF,-23-----,1401,,5133N 00015E,
,GB,UPR,Upnor,Upnor,KEN,RL,1-------,1201,,5124N 00031E,
,GB,UBL,Upper Ballinderry,Upper Ballinderry,ANN,,--3-----,1701,,5432N 00612W,
,GB,UPP,Upper Dean,Upper Dean,BDF,RL,--3-----,1307,,5217N 00028W,
,GB,UPD,Upper Dicker,Upper Dicker,ESX,AF,--3-----,9704,,,
,GB,UEM,Upper Edmonton,Upper Edmonton,ENF,RL,--3-----,1301,,5136N 00003W,
,GB,UFY,Upper Froyle,Upper Froyle,HAM,AQ,123--6--,0601,,5111N 00055W,
,GB,UHD,Upper Hartfield,Upper Hartfield,ESX,RL,--3--6--,0607,,5106N 00005E,
,GB,UHF,Upper Heyford,Upper Heyford,OXF,AI,---4----,0212,,5156N 00116W,
,GB,UHL,Upper Holloway,Upper Holloway,ISL,RL,--3-----,0901,,,
,GB,UPL,Upper Poppleton,Upper Poppleton,YOR,AQ,-23--6--,0601,,5359N 00109W,
,GB,URG,Upper Rissington,Upper Rissington,GLS,RL,--3-----,1401,,5153N 00142W,
,GB,UPA,Upper Tean,Upper Tean,STS,RL,--3-----,1201,,5257N 00159W,
,GB,UPI,Uppingham,Uppingham,RUT,RL,1----6--,0901,,5235N 00043W,
,GB,UPS,Upshire,Upshire,ESS,RL,--3-----,0607,,5141N 00002E,
,GB,UOT,Upton,Upton,DOR,RL,--3-----,0901,,5038N 00221W,
,GB,UPN,Upton,Upton,CAM,RL,--3-----,0901,,5223N 00016W,
,GB,UPO,Upton,Upton,WKF,RL,--3--6--,0607,,5337N 00117W,
,GB,UPT,Upton,Upton,SLG,AF,-23-----,0507,,5130N 00034W,
,GB,UTM,Upton,Upton,WRL,RL,--3-----,1401,,5323N 00306W,
,GB,UTN,Upton,Upton,LIN,AF,--3-----,1401,,,
,GB,UUS,Upton upon Severn,Upton upon Severn,WOR,RL,--3-----,1007,,5204N 00213W,
,GB,UPW,Upwood,Upwood,CAM,AF,--3-----,9704,,,
,GB,ULN,Urlay Nook,Urlay Nook,STT,AF,--3-----,1401,,5431N 00122W,
,GB,URS,Urmston,Urmston,TRF,AF,--3-----,1401,,5327N 00221W,
,GB,USK,Usk,Usk,MON,RL,--3--6--,0507,,5142N 00254W,
,GB,UTX,Uttoxeter,Uttoxeter,STS,AF,-23-----,9704,,,
,GB,UXB,Uxbridge,Uxbridge,HIL,AF,-23-----,1401,,5133N 00029W,
,GB,VAL,Vale of Leven,Vale of Leven,WDU,RL,-23-----,0401,,5557N 00435W,
,GB,VGI,Varg field,Varg field,,RQ,1-----7-,0407,,,
,GB,VEL,Velindre,Velindre,PEM,RQ,--3-----,0907,,5201N 00446W,
,GB,VEN,Ventnor,Ventnor,IOW,AA,1-3-----,0701,,5036N 00112W,
,GB,VER,Verwood,Verwood,DOR,AF,--3-----,9511,,,
,GB,VID,Vidlin,Vidlin,ZET,AA,1-3-----,0701,,6022N 00108W,
,GB,VGN,Virginia Water,Virginia Water,SRY,AF,--3-----,9704,,,
,GB,VOB,Vobster,Vobster,SOM,AF,--3-----,9704,,,
,GB,VOE,Voe,Voe,ZET,RL,1-------,0901,,6021N 00115W,
,GB,WDD,Waddington,Waddington,LAN,AF,--34----,9704,WTN,,
,GB,WTN,Waddington,Waddington,LIN,AF,--3-----,9511,,,
,GB,WAB,Wadebridge,Wadebridge,CON,AA,1-3-----,0701,,5031N 00450W,
,GB,WDU,Wadhurst,Wadhurst,ESS,RL,--3-----,0901,,5103N 00020E,
,GB,WFB,Wainfleet Bank,Wainfleet Bank,LIN,RL,-23-----,0701,,5307N 00012E,
,GB,WFD,Wakefield,Wakefield,WKF,AF,1-------,1401,,5342N 00129W,
,GB,WAK,Wakes Colne,Wakes Colne,ESS,AF,-23-----,0401,,5155N 00045E,
,GB,WBO,Walberton,Walberton,WSX,RL,--3-----,0407,,5051N 00037W,
,GB,WDQ,Waldron,Waldron,ESX,RL,--3-----,1301,,5056N 00012E,
,GB,T6V,Wales,Wales,ROT,RL,--3-----,1501,,5320N 00117W,
,GB,WJV,Walgrave,Walgrave,NTH,RL,--3-----,0201,,5220N 00049W,
,GB,WKD,Walkden,Walkden,SLF,AF,--3-----,1401,,5331N 00224W,
,GB,WLK,Walker,Walker,NET,AA,1-3-----,0701,,5459N 00133W,
,GB,WAU,Walkerburn,Walkerburn,SCB,RL,--3-----,1401,,5538N 00301W,
,GB,WKN,Walkern,Walkern,HRT,AF,--3-----,9704,,,
,GB,WKA,Walkhampton,Walkhampton,DEV,RQ,--3--6--,1001,,5021N 00404W,
,GB,WKT,Walkington,Walkington,ERY,RL,--3-----,1301,,5349N 00030W,
,GB,WLA,Wallasea,Wallasea,ESS,AF,1-------,9709,,,
,GB,WAY,Wallasey,Wallasey,WRL,AF,--3-----,1401,,5326N 00304W,
,GB,QGT,Wallesbourne Hastings,Wallesbourne Hastings,WAR,RL,1----6--,0901,,5211N 00135W,
,GB,WLF,Wallingford,Wallingford,OXF,AF,--3-----,9704,,,
,GB,WAO,Wallington,Wallington,STN,AF,--3-----,0401,,5121N 00008W,
,GB,WOW,Wallisdown,Wallisdown,BMH,RQ,--3-----,0907,,5044N 00154W,
,GB,WW9,Walliswood,Walliswood,SRY,RL,--3-----,1601,,5107N 00024W,
,GB,LOY,Walls,Walls,ORK,RL,1-------,0901,,6013N 00133W,
,GB,WLZ,Walls,Walls,ZET,AA,1-3-----,0701,,6013N 00134W,
,GB,WTW,Wallsend,Wallsend,NTY,AA,1-3-----,0701,,5459N 00132W,
,GB,WMF,Walmer,Walmer,KEN,AF,1-3-----,9811,,,
,GB,WAL,Walsall,Walsall,WLL,AF,--3-----,1401,,,
,GB,WSD,Walsden,Walsden,CLD,AF,-23-----,1401,,5342N 00206W,
,GB,WGW,Walsgrave on Sowe,Walsgrave on Sowe,COV,RL,1-------,1501,,5225N 00126W,
,GB,HHA,Waltham Abbey,Waltham Abbey,ESS,AF,--3-----,9511,,,
,GB,WLC,Waltham Chase,Waltham Chase,HAM,RL,--3-----,0201,,5055N 00112W,
,GB,WAC,Waltham Cross,Waltham Cross,HRT,AF,--3-----,9511,,,
,GB,WHS,Walthamstow,Walthamstow,WFT,AF,-23-----,1401,,5136N 00020W,
,GB,WLO,Walton,Walton,DBY,RL,--3-----,0201,,5313N 00128W,
,GB,WLE,Walton-on-Thames,Walton-on-Thames,SRY,AF,--3-----,0212,,5123N 00026W,
,GB,WNZ,Walton-on-the-Naze,Walton-on-the-Naze,ESS,AA,123-----,0701,,5152N 00116E,
,GB,WWH,Walworth/London,Walworth/London,SWK,RL,--3-----,1401,,5129N 00005W,
,GB,WAN,Wandsworth,Wandsworth,WND,AF,--3-----,1401,,5127N 00012W,
,GB,NFO,Wansford,Wansford,ERY,RL,--3-----,1407,,5359N 00023W,
,GB,W5F,Wansford,Wansford,CAM,RL,-----6--,1107,,5234N 00025W,
,GB,WTD,Wanstead,Wanstead,RDB,AF,-23-----,1401,,5134N 00020E,
,GB,WGE,Wantage,Wantage,OXF,AF,--3-----,9704,,,
,GB,FUK,Warboys,Warboys,CAM,RL,--3-----,1207,,5224N 00040W,
,GB,WUR,Warburton,Warburton,TRF,RL,--3-----,1201,,5324N 00227W,
,GB,WOX,Wardington,Wardington,OXF,RL,--3-----,0607,,5207N 00117W,
,GB,JWD,Wardle,Wardle,RCH,RQ,--3-----,0907,,5339N 00208W,
,GB,WRE,Wardle,Wardle,RCH,RL,123-----,1307,,5307N 00235W,
,GB,WAR,Ware,Ware,HRT,AF,--3-----,9511,,,
,GB,WRH,Wareham,Wareham,DOR,AA,123-----,0701,,5041N 00207W,
,GB,WFL,Warfield,Warfield,BRC,RL,--3-----,0507,,5125N 00044W,
,GB,WGV,Wargrave,Wargrave,WOK,RL,--3-----,0507,,5129N 00052W,
,GB,WQK,Wark,Wark,NBL,RL,--3-----,1207,,5538N 00216W,
,GB,WRQ,Wark,Wark,NBL,RL,--3-----,1207,,5504N 00213W,
,GB,WKO,Warkworth,Warkworth,NBL,RL,1-3-----,0701,,5521N 00136W,
,GB,WLY,Warley,Warley,,AF,0-------,9511,,,
,GB,WNH,Warlingham,Warlingham,SRY,AF,--3-----,9804,,,
,GB,WAM,Warminster,Warminster,WIL,RL,--3-----,0002,,,
,GB,WMY,Warmley,Warmley,SGC,RQ,--3-----,0607,,5127N 00228W,
,GB,WND,Warndon,Warndon,WOR,RQ,1----6--,1401,,5212N 00210W,
,GB,WRA,Warnham,Warnham,WSX,RL,--3-----,0201,,5105N 00020W,
,GB,WPT,Warrenpoint,Warrenpoint,DOW,AF,1-------,9511,,,
,GB,WRN,Warrington,Warrington,WRT,AF,1-------,1401,XWN,5323N 00236W,
,GB,WSS,Warsash,Warsash,HAM,AF,--3-----,9812,,,
,GB,WRL,Warton,Warton,WAR,AF,--3-----,9907,,,
,GB,WRT,Warton,Warton,LAN,AF,--3-----,9811,,,
,GB,WAW,Warwick,Warwick,CMA,AF,--3-----,9511,,,
,GB,WWK,Warwick,Warwick,WAR,AF,--3-----,9511,,,
,GB,WHG,Washington,Washington,WSX,AF,--3-----,9704,,,
,GB,WNN,Washington,Washington,SND,AF,--3-----,1401,,5454N 00131W,
,GB,WAT,Watchet,Watchet,SOM,AF,1-------,9511,,,
,GB,WAI,Watchfield,Watchfield,OXF,RL,--3-----,1207,,5136N 00138W,
,GB,WTO,Water Orton,Water Orton,WAR,AF,--3-----,0401,,5230N 00144W,
,GB,WBE,Waterbeach,Waterbeach,CAM,RL,--3-----,0201,,5215N 00011E,
,GB,FUC,Waterfoot,Waterfoot,IOW,RQ,1-------,0901,,,
,GB,WFT,Waterfoot,Waterfoot,MYL,AA,1-3-----,0701,,5504N 00604W,
,GB,WRF,Waterford,Waterford,HEF,RQ,--3-----,0607,,5149N 00006W,
,GB,WLV,Waterlooville,Waterlooville,HAM,AF,--3-----,9511,,,
,GB,WAF,Watford,Watford,HRT,AF,1-------,9511,,,
,GB,WF2,Watford,Watford,NTH,RL,-----6--,1201,,5218N 00107W,
,GB,WAV,Watford Village,Watford Village,,AF,0-------,9511,,,
,GB,WUD,Wath upon Dearne,Wath upon Dearne,ROT,AF,--3-----,1401,,5330N 00121W,
,GB,WAA,Watlington,Watlington,NFK,AF,--3-----,9704,,,
,GB,WXF,Watlington,Watlington,OXF,RL,--3-----,0901,,5138N 00100W,
,GB,WTT,Watton,Watton,NFK,AF,--3-----,9511,,,
,GB,WWN,Wattstown,Wattstown,RCT,RL,--3-----,1501,,5138N 00325W,
,GB,WWD,Waunarlwydd,Waunarlwydd,SWA,RL,--3-----,1301,,5138N 00400W,
,GB,WT4,Waverton,Waverton,CMA,RL,--3-----,1301,,5448N 00312W,
,GB,WZD,Weald,Weald,KEN,RL,--3--6--,1207,,5113N 00011E,
,GB,WEA,Wealdstone,Wealdstone,BEN,AF,--3-----,1401,,5135N 00017W,
,GB,WHD,Wear Head,Wear Head,DUR,RL,--3-----,0901,,5445N 00213W,
,GB,WAE,Weare,Weare,SOM,RL,--3-----,0701,,5116N 00250W,
,GB,WEV,Weaverthorpe,Weaverthorpe,NYK,RL,--3-----,1407,,5407N 00031E,
,GB,WEO,Wedmore,Wedmore,SOM,RL,--3-----,0701,,5114N 00248W,
,GB,WED,Wednesbury,Wednesbury,SAW,AF,--3-----,1401,,5233N 00201W,
,GB,WEF,Wednesfield,Wednesfield,WLV,AF,--3-----,1401,,5236N 00205W,
,GB,WEE,Weedon,Weedon,BKM,AF,--3-----,9511,,,
,GB,87N,Weedon Beck,Weedon Beck,NTH,RL,--3-----,1407,,5213N 00104W,
,GB,WEZ,Weeton,Weeton,LAN,RQ,--3-----,1701,,5348N 00256W,
,GB,EIR,Weir,Weir,LAN,RQ,--3-----,1001,,5343N 00211W,
,GB,WLU,Welbourn,Welbourn,LIN,RL,--3-----,1401,,5304N 00033W,
,GB,WLB,Welbury,Welbury,NYK,AF,--3-----,0212,,5425N 00123W,
,GB,WLD,Welford,Welford,NTH,AF,--3-----,9511,,,
,GB,WOA,Welford on Avon,Welford on Avon,WAR,AF,--3-----,9704,,,
,GB,WEM,Welham Green,Welham Green,HRT,AF,-23-----,9804,,,
,GB,ELD,Welland,Welland,WOR,RL,--3-----,1207,,5203N 00218W,
,GB,WSU,Wellesbourne,Wellesbourne,WAR,RL,--3-----,0701,,5211N 00135W,
,GB,WEG,Welling,Welling,BEX,RL,--3-----,0407,,5127N 00006E,
,GB,WEL,Wellingborough,Wellingborough,NTH,AF,--3-----,9511,XWE,,
,GB,WNG,Wellington,Wellington,TFW,RQ,--3-----,0907,,5242N 00231W,
,GB,WNT,Wellington,Wellington,SOM,RL,--3-----,0207,,5058N 00313W,
,GB,WQL,Wellington,Wellington,HEF,AF,--3-----,1401,,5208N 00245W,
,GB,WLS,Wells,Wells,SOM,AF,1-------,9511,,,
,GB,WNS,Wells-next-the-Sea,Wells-next-the-Sea,NFK,AA,1-3-----,0701,,5257N 00050W,
,GB,WPS,Welshpool,Welshpool,POW,AF,--3-----,9805,,,
,GB,WLQ,Welton,Welton,ERY,RL,--3-----,1601,,5344N 00034W,
,GB,WQT,Welton,Welton,CMA,AF,--3-----,9704,,,
,GB,WLN,Welwyn,Welwyn,HRT,AF,--3-----,9511,,,
,GB,WGC,Welwyn Garden City,Welwyn Garden City,HRT,AF,-23-----,9704,,,
,GB,WNR,Wem,Wem,SHR,AF,--3-----,0501,,5251N 00243W,
,GB,WBY,Wembley,Wembley,BEN,AF,1-------,1401,,5133N 00017W,
,GB,WWY,Wembworthy,Wembworthy,DEV,RL,--3-----,1401,,5051N 00353W,
,GB,WMB,Wemyss Bay,Wemyss Bay,IVC,AF,1-------,1401,,5553N 00454W,
,GB,WDO,Wendover,Wendover,BKM,RL,--3-----,0201,,5146N 00045W,
,GB,WEW,Wentworth,Wentworth,SRY,RL,--3-----,0201,,5124N 00035W,
,GB,WRG,Werrington,Werrington,CAM,AF,--3-----,9704,,,
,GB,WAX,West Auckland,West Auckland,DUR,RL,1-3--6--,0901,,5438N 00144W,
,GB,WYX,West Bay,West Bay,,RL,1-------,0901,,5042N 00245W,
,GB,EBD,West Boldon,West Boldon,STY,RQ,--3-----,0901,,5457N 00128W,
,GB,WGF,West Bridgford,West Bridgford,NTT,AF,--3-----,0401,,5255N 00107W,
,GB,WB7,West Brompton,West Brompton,HMF,RL,--3-----,1301,,5129N 00012W,
,GB,WEB,West Bromwich,West Bromwich,SAW,AF,--3-----,1401,,5231N 00200W,
,GB,WBF,West Burrafirth,West Burrafirth,ZET,AA,1-3-----,0701,,6018N 00132W,
,GB,WBK,West Butterwick,West Butterwick,NLN,RL,--3-----,1407,,5333N 00045W,
,GB,WBT,West Byfleet,West Byfleet,SRY,AF,--3-----,9511,,,
,GB,WC5,West Calder,West Calder,WLN,RL,--3-----,1501,,5550N 00334W,
,GB,WCW,West Challow,West Challow,OXF,AF,--3-----,9704,,,
,GB,CWH,West Chiltington,West Chiltington,WSX,RL,1----6--,0901,,5056N 00027W,
